state,district,taluka,season,N,P,K,temperature,humidity,ph,rainfall,label,avg_price,yield_per_hectare
Kerala,Kerala_District_2,Kerala_District_2_Taluka_2,Rabi,75,41,52,18.80397382515753,78.09478960939532,5.748971620820847,834.8014812793627,maize,45.850625214781196,1426.3355315526221
Kerala,Kerala_District_2,Kerala_District_2_Taluka_3,Rabi,136,44,26,18.191712802887892,54.19230741730683,5.798248951504531,364.4936987773663,sugarcane,23.089712257131538,1243.1303994101656
Kerala,Kerala_District_2,Kerala_District_2_Taluka_4,Summer,116,23,24,29.063669845154593,50.575048028989364,6.217507763772996,1656.7546018740545,wheat,28.94783829824174,2234.3421706305135
Kerala,Kerala_District_2,Kerala_District_2_Taluka_5,Summer,89,52,33,18.418127088005374,87.57645226881282,7.311527060357791,1479.9170372678118,wheat,103.10844073565951,2805.8229582101776
Kerala,Kerala_District_2,Kerala_District_2_Taluka_6,Kharif,87,28,42,36.88532319311102,40.965220835893334,7.913471759158574,438.8190351820899,soybean,77.49706273967217,1188.8725040223085
Kerala,Kerala_District_2,Kerala_District_2_Taluka_7,Summer,87,47,45,24.96191095015748,72.86965197473316,5.5391182948551645,302.9998136240634,rice,68.94491986855394,1875.1096292775242
Kerala,Kerala_District_2,Kerala_District_2_Taluka_8,Summer,91,20,57,29.878748877172086,83.16725522615303,5.897911845221635,224.1408483371119,rice,22.598229372578032,1136.172780500223
Kerala,Kerala_District_3,Kerala_District_3_Taluka_1,Rabi,122,22,34,36.67990733353348,45.52071973372223,7.08642627133559,1275.8500697529212,banana,85.34319241743621,1645.6996480134067
Kerala,Kerala_District_3,Kerala_District_3_Taluka_2,Kharif,82,26,41,34.944189751467775,64.59701913046783,7.55634004728368,849.6200579011507,wheat,104.09248945898514,1121.68727461316
Kerala,Kerala_District_3,Kerala_District_3_Taluka_3,Kharif,132,26,59,35.93162671927978,54.99565242385335,5.954567490602879,913.2025933111258,rice,41.064559763553675,2000.2635628399796
Kerala,Kerala_District_3,Kerala_District_3_Taluka_4,Summer,51,34,40,18.004813394858047,80.27368673399124,6.325530841815365,712.3327746479314,cotton,52.59790437688122,2038.5593099335847
Kerala,Kerala_District_3,Kerala_District_3_Taluka_5,Kharif,73,43,38,22.295187999249443,49.3455982395288,6.637337679493612,1396.4244434240516,cotton,30.918899640351466,1192.0321389338774
Kerala,Kerala_District_3,Kerala_District_3_Taluka_6,Kharif,137,36,58,37.378034342280756,74.73038058133642,7.297929807105313,1100.3232085937082,groundnut,116.99372104470915,1756.8801668962244
Kerala,Kerala_District_3,Kerala_District_3_Taluka_7,Rabi,127,32,21,23.808218442844932,55.17393490069095,7.457461623940073,674.7300626718394,maize,48.938072360569464,2211.1837580603615
Kerala,Kerala_District_3,Kerala_District_3_Taluka_8,Summer,63,40,47,26.440471319393744,45.30135949776894,7.845588305639081,270.86835293134845,maize,55.15280415968803,939.3023433391061
Kerala,Kerala_District_3,Kerala_District_3_Taluka_9,Kharif,87,21,52,31.24993746368557,58.56138238787153,7.115025727366747,769.9972049401341,banana,117.93957302662395,1367.084951096891
Kerala,Kerala_District_3,Kerala_District_3_Taluka_10,Kharif,130,34,56,27.878452908990912,77.80082912325909,6.802755035736238,657.0381931488884,rice,66.71741333524466,2350.6131638595757
Kerala,Kerala_District_3,Kerala_District_3_Taluka_11,Rabi,135,35,49,19.211045124825212,74.3410607996148,6.91956522849896,759.0801803100609,wheat,76.09272460442614,1293.7354894901728
Kerala,Kerala_District_3,Kerala_District_3_Taluka_12,Kharif,124,57,35,31.20005209149199,54.44789095703586,5.851858408477883,450.61468990483,banana,20.980811471397637,1344.6284703976796
Kerala,Kerala_District_3,Kerala_District_3_Taluka_13,Rabi,122,42,23,24.402500991894225,82.02462542078734,7.580963414289642,1268.4716684905118,banana,21.541495844840767,1035.9187638929518
Kerala,Kerala_District_4,Kerala_District_4_Taluka_1,Kharif,83,36,37,27.92728744932614,63.63534493181446,6.276758808895602,1592.6482719073597,groundnut,33.209840172874024,1078.5636238990521
Kerala,Kerala_District_4,Kerala_District_4_Taluka_2,Summer,104,57,28,36.64535677676334,83.81483202457424,6.298460292084213,1138.1826261167241,groundnut,23.98390908380597,2990.24445419974
Kerala,Kerala_District_4,Kerala_District_4_Taluka_3,Summer,89,57,49,27.160476410671784,77.61807211986961,7.481751126403297,572.8528853603844,cotton,49.61544682638579,2180.1138329509768
Kerala,Kerala_District_4,Kerala_District_4_Taluka_4,Summer,98,45,45,27.219110282263653,75.41954275174177,5.7242784401325855,1231.7684907154025,cotton,96.44001113893061,2392.7898451184237
Kerala,Kerala_District_4,Kerala_District_4_Taluka_5,Kharif,137,34,50,35.76651629405244,78.33489119167413,7.529855628254513,1501.2196821610469,cotton,45.65732259900467,1386.2116076222883
Kerala,Kerala_District_4,Kerala_District_4_Taluka_6,Summer,62,37,47,23.543212276883896,83.66847198247093,6.471987797403506,390.560092174969,soybean,76.51459705569438,2182.9907517862694
Kerala,Kerala_District_4,Kerala_District_4_Taluka_7,Summer,105,36,54,30.902064103158665,83.71935186514048,6.99683778207266,1303.660786256489,rice,20.17248221098407,1014.8658998774704
Kerala,Kerala_District_4,Kerala_District_4_Taluka_8,Summer,70,50,46,24.30143253426464,57.492618385183185,7.405616912541786,1132.3581449875987,cotton,47.18883219185246,1921.5090583477274
Kerala,Kerala_District_4,Kerala_District_4_Taluka_9,Kharif,88,26,23,35.76863410288192,82.56444196487574,6.583417371742087,1413.8782154988496,banana,64.06536075491067,2288.073370286227
Kerala,Kerala_District_4,Kerala_District_4_Taluka_10,Rabi,120,29,44,26.508309885450334,84.52755743847328,6.573916582017821,1054.0422299760603,cotton,101.71272821701449,2815.18240299657
Kerala,Kerala_District_4,Kerala_District_4_Taluka_11,Rabi,59,21,44,26.632310347446982,81.41614843209213,6.683552826583614,1526.8586840488226,groundnut,42.52888918625443,1165.8036104406383
Kerala,Kerala_District_4,Kerala_District_4_Taluka_12,Summer,126,36,51,18.55943794550718,59.294036709648324,7.426094520312446,1514.040283657871,rice,39.29344362927952,1248.5502460131524
Kerala,Kerala_District_5,Kerala_District_5_Taluka_1,Rabi,90,36,23,36.9984964782811,41.38449433793877,5.848663659162954,1112.531881921997,wheat,88.93388222000829,953.3570422317146
Kerala,Kerala_District_5,Kerala_District_5_Taluka_2,Kharif,62,26,28,22.904599164633577,78.40162271270412,5.531606503500046,547.5945159694087,wheat,38.260139808227805,960.3783999601238
Kerala,Kerala_District_5,Kerala_District_5_Taluka_3,Rabi,114,24,22,28.02465453356816,75.24180987586684,5.888502821847538,1239.6651640201994,soybean,63.120038644467186,1754.7468680646493
Kerala,Kerala_District_5,Kerala_District_5_Taluka_4,Kharif,94,35,27,34.101910052481784,71.8360422568196,7.7135183073338265,1285.5497864073973,rice,59.51491084976367,2238.33723184079
Kerala,Kerala_District_5,Kerala_District_5_Taluka_5,Rabi,136,30,39,36.690364368087295,75.69710399133771,5.5919843107430465,804.6170252363582,cotton,22.213327555811805,2182.3400036570383
Kerala,Kerala_District_5,Kerala_District_5_Taluka_6,Summer,66,32,43,23.9370406855997,47.62034600189407,5.8452091415050225,411.65393281536865,banana,64.08810976185801,2754.283808728091
Kerala,Kerala_District_5,Kerala_District_5_Taluka_7,Summer,55,33,57,37.75191549026562,58.62334739128366,6.644066581473602,719.3258546644466,cotton,118.25924720105878,2576.919364028977
Kerala,Kerala_District_5,Kerala_District_5_Taluka_8,Kharif,137,29,53,26.43811112438641,82.26440540100648,7.240864890238202,1434.0049798072785,banana,47.16946161692593,1574.1911226690538
Kerala,Kerala_District_5,Kerala_District_5_Taluka_9,Kharif,84,24,31,26.874217104379724,41.10196018338171,5.600703145415679,1523.400387646073,rice,85.95968270588149,2684.485777300407
Kerala,Kerala_District_5,Kerala_District_5_Taluka_10,Rabi,96,51,54,33.50470455915859,60.24485982195822,7.8774460866094,1701.207324344273,sugarcane,96.05020044172399,1950.9916216469014
Kerala,Kerala_District_5,Kerala_District_5_Taluka_11,Rabi,107,51,21,33.69998348847167,62.72917527876047,6.73102696678843,498.191022105874,sugarcane,78.61203488054969,1455.9145365259087
Kerala,Kerala_District_5,Kerala_District_5_Taluka_12,Summer,91,43,26,34.29015936261063,72.2541345983393,6.41503846897969,686.5124556484112,sugarcane,100.88230999827948,2055.677026453256
Kerala,Kerala_District_6,Kerala_District_6_Taluka_1,Kharif,84,43,59,18.632300225424842,78.66961123143861,5.630130995918268,261.0457694966035,rice,109.87261136105296,2105.737162650501
Kerala,Kerala_District_6,Kerala_District_6_Taluka_2,Rabi,124,37,59,30.253370594789587,80.30559088292024,6.594498828186934,1087.329074456999,cotton,31.00582004376215,2141.7042053824107
Kerala,Kerala_District_6,Kerala_District_6_Taluka_3,Kharif,129,45,56,37.384842609160756,49.864415435853424,7.877726698917691,1061.343184560026,maize,69.28758971352994,2193.223730007314
Kerala,Kerala_District_6,Kerala_District_6_Taluka_4,Summer,110,47,57,28.931885269944893,44.41390964842047,7.989641072945406,1635.6745416532715,cotton,54.7457750578594,2182.6292695309603
Kerala,Kerala_District_6,Kerala_District_6_Taluka_5,Kharif,97,38,50,25.125934311037135,59.581597797690854,7.509401737201199,1618.130653195785,cotton,34.55677586525012,2628.5057217578415
Kerala,Kerala_District_6,Kerala_District_6_Taluka_6,Kharif,103,56,22,35.88109225404289,64.83119070315857,6.860634773377157,1730.3969996433575,groundnut,70.33779529442393,2205.0162720760186
Kerala,Kerala_District_6,Kerala_District_6_Taluka_7,Summer,72,50,31,25.431462170324004,49.75151158945772,5.785807785297813,1384.4876652095709,maize,119.98926667050493,1600.6230689698461
Kerala,Kerala_District_6,Kerala_District_6_Taluka_8,Kharif,120,49,37,37.708747687393206,57.02253477718028,6.279928856081052,1649.528335599012,sugarcane,23.573855172746754,2486.7924984992424
Kerala,Kerala_District_6,Kerala_District_6_Taluka_9,Summer,84,43,25,28.30120691515739,74.57671125384883,5.693828529022931,1488.4460565254592,maize,46.21639104087994,1268.2716961118103
Kerala,Kerala_District_6,Kerala_District_6_Taluka_10,Kharif,101,42,54,37.73093530613568,85.58981993791915,7.29324019393357,368.46857320951204,maize,52.8308710357912,2714.1055925340625
Kerala,Kerala_District_6,Kerala_District_6_Taluka_11,Rabi,68,46,28,24.374053119227668,73.85814382362366,7.869724147865451,1221.5646665811823,groundnut,65.12054082123964,2446.829768475489
Kerala,Kerala_District_7,Kerala_District_7_Taluka_1,Kharif,80,20,22,23.64120501769117,74.4771591828799,7.766707846620731,1734.077219505194,groundnut,113.24504210806433,2187.3386376313406
Kerala,Kerala_District_7,Kerala_District_7_Taluka_2,Kharif,98,30,57,20.068703332975247,51.55756837813385,6.4854261364587655,472.17101121932166,rice,35.39573257518422,2801.5695236904194
Kerala,Kerala_District_7,Kerala_District_7_Taluka_3,Kharif,71,56,30,25.49408739934379,63.4551487475745,6.566977425436299,1023.9580559713684,sugarcane,56.080682624575125,2617.9902623850094
Kerala,Kerala_District_7,Kerala_District_7_Taluka_4,Summer,134,40,26,20.84926296174217,72.03194606600613,7.432391780876772,1220.9752339263196,rice,81.1531594614774,1326.8225149758268
Kerala,Kerala_District_7,Kerala_District_7_Taluka_5,Kharif,79,56,26,21.671258162398175,54.24443194515305,6.541579625298529,765.8205810241766,maize,87.96699732515225,2459.9645454188317
Kerala,Kerala_District_7,Kerala_District_7_Taluka_6,Summer,53,51,20,37.367195630193876,72.80725212796791,7.959152010399964,1113.1763983618252,cotton,69.85692169635553,1973.3190540564601
Kerala,Kerala_District_7,Kerala_District_7_Taluka_7,Rabi,137,43,40,34.97255597441956,77.93242963712237,7.003566463062002,755.6435758020319,groundnut,34.90897487682478,2967.074459013111
Kerala,Kerala_District_7,Kerala_District_7_Taluka_8,Summer,138,25,20,21.676914537785954,87.07055907092507,6.830877816292848,1563.7687366199762,cotton,63.317704897588726,1115.3703389181871
Kerala,Kerala_District_7,Kerala_District_7_Taluka_9,Summer,62,46,37,21.591624570182603,50.13441012891788,5.779614859494083,1224.4171550147632,maize,97.93362653194869,1580.8723218763319
Kerala,Kerala_District_7,Kerala_District_7_Taluka_10,Rabi,106,48,25,19.793985940165093,76.69319919969911,7.986884220154929,1510.6218204026115,cotton,87.70343220587175,2247.20985171993
Kerala,Kerala_District_7,Kerala_District_7_Taluka_11,Rabi,108,40,20,25.930784551289683,89.54587373972561,5.889815630434579,605.6796414910548,groundnut,21.714815401836123,1443.8028997887864
Kerala,Kerala_District_7,Kerala_District_7_Taluka_12,Summer,113,42,25,37.284403996760624,68.94365217860948,6.805276367642611,214.11614228854586,sugarcane,87.71900939767855,2335.1703366876986
Kerala,Kerala_District_8,Kerala_District_8_Taluka_1,Kharif,76,31,32,33.55285139355378,64.63744480646689,7.7230350335604765,754.2389116205637,banana,34.082916743111454,1776.270631116738
Kerala,Kerala_District_8,Kerala_District_8_Taluka_2,Rabi,82,27,59,31.065159189677335,55.703868820992355,5.980323318004666,1267.3376821368724,groundnut,89.40199458245654,2125.792426828397
Kerala,Kerala_District_8,Kerala_District_8_Taluka_3,Kharif,88,42,47,30.774468176340118,66.6117423838349,7.4210263577850855,1412.7003833698654,groundnut,108.22379617913818,2890.971965606357
Kerala,Kerala_District_8,Kerala_District_8_Taluka_4,Kharif,86,26,45,30.812430981153774,60.700052584066654,6.24706457962167,1721.1009090234056,rice,57.11116637765881,2334.497879281608
Kerala,Kerala_District_8,Kerala_District_8_Taluka_5,Kharif,86,33,35,18.46199346848494,65.82562313122872,6.710632640575055,908.7864618501092,rice,98.90048845606947,1526.4734953520604
Kerala,Kerala_District_8,Kerala_District_8_Taluka_6,Kharif,119,29,52,29.060756879792024,72.43609400774528,6.475489918124756,997.6718053300692,cotton,40.91861300808425,2178.4019078449337
Kerala,Kerala_District_8,Kerala_District_8_Taluka_7,Summer,129,21,55,20.336694728213622,60.22401337500942,5.604875378725125,1292.4041237439346,sugarcane,31.02329087212327,2536.6351936162337
Kerala,Kerala_District_8,Kerala_District_8_Taluka_8,Summer,72,41,55,37.08462714952843,58.571697532336614,7.573500550497339,505.26762476134195,banana,104.41404600254748,2575.1170651915345
Kerala,Kerala_District_9,Kerala_District_9_Taluka_1,Rabi,110,55,26,20.48005989248285,86.09268368929548,5.932328786598613,1116.6185618878503,banana,74.09198132872987,2062.0665146078213
Kerala,Kerala_District_9,Kerala_District_9_Taluka_2,Kharif,114,20,39,27.433056026567773,53.44521522807407,5.640072833122284,853.8522915357378,maize,98.21012254841064,1972.2146948877423
Kerala,Kerala_District_9,Kerala_District_9_Taluka_3,Rabi,83,43,36,35.8904248709987,49.499825460114224,6.358610708235025,1181.5884349631674,groundnut,54.55357503486262,1618.6644312176632
Kerala,Kerala_District_9,Kerala_District_9_Taluka_4,Kharif,121,48,44,28.406926737431483,86.53628972726986,7.831069457447038,1750.9282005626567,groundnut,116.4176261131151,2061.2306467355843
Kerala,Kerala_District_9,Kerala_District_9_Taluka_5,Kharif,88,26,24,19.23950071979039,84.40401911294026,7.672176988848466,771.6334751936722,rice,53.74147086864342,2243.018175460342
Kerala,Kerala_District_9,Kerala_District_9_Taluka_6,Rabi,53,27,38,20.11165425808856,89.57009315248058,6.110342052017266,517.6838456593487,rice,107.26121748775853,1463.0764303178014
Kerala,Kerala_District_9,Kerala_District_9_Taluka_7,Rabi,110,35,45,32.47492770815571,41.25125507819333,6.926610456362612,1614.7111539653908,soybean,76.82278156666614,1676.5353712268202
Kerala,Kerala_District_9,Kerala_District_9_Taluka_8,Summer,88,54,32,29.04535504900536,75.61813317214096,6.711346202814116,559.3097908428023,maize,106.84653412123686,1838.571236296029
Kerala,Kerala_District_9,Kerala_District_9_Taluka_9,Summer,77,44,47,31.180682661666474,76.79982441652572,7.841208120042688,1735.6033670405707,sugarcane,115.62261970761539,2735.0391227481186
Kerala,Kerala_District_10,Kerala_District_10_Taluka_1,Summer,51,52,31,32.79643268731193,66.90717150407272,5.718318431396173,1681.7301548590701,sugarcane,65.45078900704814,2371.786686666669
Kerala,Kerala_District_10,Kerala_District_10_Taluka_2,Summer,79,23,40,23.798741873247558,49.334196295715834,6.515999632136244,1368.8961294359444,rice,38.92090053057764,2157.182483887422
Kerala,Kerala_District_10,Kerala_District_10_Taluka_3,Summer,77,37,43,29.154095238133422,54.51487415220171,7.5701374324231825,1275.1805942437218,groundnut,87.57847536712315,1015.6515692824502
Kerala,Kerala_District_10,Kerala_District_10_Taluka_4,Summer,132,42,53,37.92158257813654,59.353838430079065,7.764487919336586,669.7370214788514,wheat,21.692935242553506,1948.6095212125358
Kerala,Kerala_District_10,Kerala_District_10_Taluka_5,Kharif,109,31,35,33.885614347253494,81.18672065192764,6.028680703264698,971.5460360966183,groundnut,89.244035251813,2186.4082519200592
Kerala,Kerala_District_10,Kerala_District_10_Taluka_6,Kharif,130,53,21,31.395740063548374,53.444155613966714,6.5257452670782685,1335.6814913106246,soybean,61.773619451156264,2472.4523739641527
Kerala,Kerala_District_10,Kerala_District_10_Taluka_7,Summer,115,22,34,25.182198859351942,51.5187411183012,6.948514077716636,1477.0732841885524,soybean,109.17917114831579,1494.2044420188136
Kerala,Kerala_District_10,Kerala_District_10_Taluka_8,Summer,108,40,27,27.366486147371102,83.09140654123013,6.760095019071893,1293.5243894736805,rice,106.2417540269768,1268.467004791154
Kerala,Kerala_District_10,Kerala_District_10_Taluka_9,Rabi,97,48,29,32.63935676705424,42.141866059449924,7.189477409069963,863.5042466652582,sugarcane,96.33390532427097,848.7078966745171
Kerala,Kerala_District_10,Kerala_District_10_Taluka_10,Kharif,70,45,47,32.767832738721154,78.71077790831794,7.0175716359613665,236.29894749191607,banana,21.429077004070034,2411.5722244622557
Kerala,Kerala_District_10,Kerala_District_10_Taluka_11,Kharif,74,44,23,19.473825047408695,87.07127974176362,6.734962211730214,336.83922812177286,banana,27.534411757315073,2882.605199872896
Kerala,Kerala_District_10,Kerala_District_10_Taluka_12,Summer,81,28,33,27.3578505626405,44.64297364717606,7.476870296443691,320.76466307844635,groundnut,53.11887721522439,1671.468323113636
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_1,Rabi,61,48,41,19.538212774706693,50.254687686180496,7.288710449435973,1494.2836915484663,groundnut,74.51735072326198,1410.1352533090194
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_2,Kharif,133,45,34,23.818136146597734,86.15004196949417,6.314588598760364,1450.9443058767804,rice,98.07732348871895,1600.3293135179256
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_3,Kharif,106,32,43,29.777650104059212,68.81402966418472,5.664202089144043,598.5229314745469,cotton,46.567846550283726,2858.759629364441
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_4,Rabi,129,30,41,29.639207080383848,85.44989971864057,6.465077622565548,1682.5262674290013,sugarcane,114.3503535633239,2501.376849663545
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_5,Kharif,102,38,35,33.21662060038901,64.26864475845971,6.002708721015114,399.07740305154124,banana,92.48313735243089,2744.35116496825
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_6,Kharif,130,24,24,27.041870447807682,55.03159642908378,6.9283789142673635,439.9632386424715,banana,87.34898115131833,1728.3607654344564
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_7,Rabi,73,50,38,34.23117381458118,73.6973959164296,6.104548705801454,1058.3220096675727,groundnut,107.7545542559473,1028.3202419886782
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_8,Kharif,118,24,25,26.63303525187922,56.61138820331419,6.528306742058174,1164.5515948581613,rice,108.83513770475419,2462.344930013179
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_9,Rabi,139,47,53,30.75958754786433,82.59197384314012,6.402428639965679,433.04334570297044,soybean,45.90982053821112,1557.0194808654203
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_10,Summer,79,30,23,33.216033435122036,62.636271331497,7.48336206965244,1430.4371820522367,banana,76.04582045583302,2083.4577148130584
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_11,Summer,77,52,20,33.166114270265865,72.54417425619349,5.944495846413122,281.98326583427956,soybean,59.64754287233876,1138.0875267034362
Madhya Pradesh,Madhya Pradesh_District_1,Madhya Pradesh_District_1_Taluka_12,Rabi,65,32,55,19.66605166223593,49.27901183917777,6.0483204600772975,612.5828058317518,sugarcane,87.10901744959187,2907.4076119583256
Madhya Pradesh,Madhya Pradesh_District_2,Madhya Pradesh_District_2_Taluka_1,Kharif,68,55,25,27.370938995829444,83.36727523510562,7.621881166672108,1018.4312919405979,sugarcane,83.51005374845266,2791.0585143750363
Madhya Pradesh,Madhya Pradesh_District_2,Madhya Pradesh_District_2_Taluka_2,Rabi,105,48,50,19.6744826621782,78.65693364426387,5.749842266421549,1609.9027790308944,banana,47.14150075196725,2220.836674217172
Madhya Pradesh,Madhya Pradesh_District_2,Madhya Pradesh_District_2_Taluka_3,Rabi,118,28,24,36.950459611024755,42.063487368731096,7.797132139707761,1174.5306480336217,sugarcane,43.11308636059981,989.3199983094225
Madhya Pradesh,Madhya Pradesh_District_2,Madhya Pradesh_District_2_Taluka_4,Summer,82,38,21,24.050530824094253,74.67569617874847,5.522281960429372,501.81041618558044,sugarcane,78.26009367844995,1115.2820798063435
Madhya Pradesh,Madhya Pradesh_District_2,Madhya Pradesh_District_2_Taluka_5,Kharif,56,39,25,35.406580691081885,78.79307193293259,5.709973753472897,1624.494716439303,cotton,37.236191588537494,869.972168714451
Madhya Pradesh,Madhya Pradesh_District_3,Madhya Pradesh_District_3_Taluka_1,Summer,113,21,20,18.2571506823395,45.498961788270854,6.409147785829017,1128.274991986086,cotton,30.001809002432225,2322.202058563036
Madhya Pradesh,Madhya Pradesh_District_3,Madhya Pradesh_District_3_Taluka_2,Kharif,82,29,28,20.814156616511486,87.25807285889485,7.832735182774636,560.8049640335402,groundnut,88.23054628670612,1573.3165968204644
Madhya Pradesh,Madhya Pradesh_District_3,Madhya Pradesh_District_3_Taluka_3,Rabi,63,58,55,21.605885705724358,85.07840427638942,5.922593790906378,1612.6817902317803,rice,66.98899080414395,1644.1887843828
Madhya Pradesh,Madhya Pradesh_District_3,Madhya Pradesh_District_3_Taluka_4,Rabi,133,37,23,34.14997463313321,46.76199139923613,6.988433416372233,748.3846617421534,groundnut,56.55287969072791,967.9384127661963
Madhya Pradesh,Madhya Pradesh_District_3,Madhya Pradesh_District_3_Taluka_5,Rabi,134,43,34,36.71751938812199,87.78343310917217,7.641515699578422,1550.189280828156,soybean,66.58717289076753,926.9032260837963
Madhya Pradesh,Madhya Pradesh_District_3,Madhya Pradesh_District_3_Taluka_6,Kharif,84,45,42,35.32377830531161,84.14028395942424,5.674860025346578,870.5681380587306,cotton,75.81414934029422,1781.032711892954
Madhya Pradesh,Madhya Pradesh_District_3,Madhya Pradesh_District_3_Taluka_7,Rabi,83,36,22,27.378856868816317,53.08101386453369,7.804003999143591,868.4677323172098,maize,109.43898536984908,925.7952399665863
Madhya Pradesh,Madhya Pradesh_District_4,Madhya Pradesh_District_4_Taluka_1,Kharif,59,57,30,28.27044153824967,70.47601556549621,5.978232935505268,637.3273329994606,wheat,115.0911488147832,1255.649641809091
Madhya Pradesh,Madhya Pradesh_District_4,Madhya Pradesh_District_4_Taluka_2,Kharif,121,51,52,37.69731880689686,85.55678850650418,5.572481862497449,1433.1657844905055,maize,86.22126179001123,1687.99815775551
Madhya Pradesh,Madhya Pradesh_District_4,Madhya Pradesh_District_4_Taluka_3,Summer,63,30,21,32.213344918856706,89.0804713666007,7.278782250779546,869.2088852096766,sugarcane,88.84213462431659,1298.8681432777057
Madhya Pradesh,Madhya Pradesh_District_4,Madhya Pradesh_District_4_Taluka_4,Rabi,67,45,50,19.551769033787295,69.83195999667271,7.118136278435189,797.5497151728783,sugarcane,70.39290077242441,2297.22066481786
Madhya Pradesh,Madhya Pradesh_District_4,Madhya Pradesh_District_4_Taluka_5,Kharif,66,52,48,37.35775299868837,74.07035300192189,6.28802461790275,1374.1757923289044,groundnut,69.31955197879292,1456.895263834244
Madhya Pradesh,Madhya Pradesh_District_4,Madhya Pradesh_District_4_Taluka_6,Kharif,68,32,23,35.383482840946854,59.34763520438799,6.374597563766829,1797.1902621812267,cotton,94.92903605492502,1471.3483271820373
Madhya Pradesh,Madhya Pradesh_District_4,Madhya Pradesh_District_4_Taluka_7,Summer,107,35,24,28.47396772542618,43.95723341391047,5.794191281613248,481.372610105908,sugarcane,72.13340857167344,1409.7990022841666
Madhya Pradesh,Madhya Pradesh_District_4,Madhya Pradesh_District_4_Taluka_8,Kharif,115,35,58,21.114520238466913,78.44338812459864,7.296947951461789,273.3338949579386,maize,27.344469100576145,1424.6182792617474
Madhya Pradesh,Madhya Pradesh_District_4,Madhya Pradesh_District_4_Taluka_9,Rabi,106,44,22,34.362195694883354,85.64293449821938,6.0055377186474335,1068.7199007169804,groundnut,20.95860177414676,837.6057442647818
Madhya Pradesh,Madhya Pradesh_District_5,Madhya Pradesh_District_5_Taluka_1,Kharif,122,40,22,28.928428484278776,45.98637569999469,7.835591102680347,666.8082697129361,rice,25.815112056640114,1958.3343563475867
Madhya Pradesh,Madhya Pradesh_District_5,Madhya Pradesh_District_5_Taluka_2,Rabi,80,50,55,23.28519755699311,81.74328776666576,7.097581243866744,849.4074701395584,rice,115.91934864585215,813.0718628575797
Madhya Pradesh,Madhya Pradesh_District_5,Madhya Pradesh_District_5_Taluka_3,Rabi,135,35,48,28.906064047315148,61.15261971460074,6.812719613679948,1085.5117311163185,cotton,66.37317359313208,1027.7958582961246
Madhya Pradesh,Madhya Pradesh_District_5,Madhya Pradesh_District_5_Taluka_4,Rabi,91,32,25,26.773173688142073,40.8672963426859,7.984994333534178,1069.6643803689135,sugarcane,111.20678451256258,2367.7333618916036
Madhya Pradesh,Madhya Pradesh_District_5,Madhya Pradesh_District_5_Taluka_5,Summer,112,24,45,37.054857462529405,58.12316301149632,5.879765127472349,722.4061431528892,maize,39.66864341268614,2467.2618444514364
Madhya Pradesh,Madhya Pradesh_District_5,Madhya Pradesh_District_5_Taluka_6,Kharif,95,53,53,33.65976714531472,49.038797742036344,7.500395591661991,1226.7792717024372,banana,69.89810051937616,2238.00017880211
Madhya Pradesh,Madhya Pradesh_District_5,Madhya Pradesh_District_5_Taluka_7,Kharif,59,35,44,23.95914857916718,49.129856554354966,7.041469595178116,574.1573905367643,sugarcane,60.93731269281668,1671.035895781984
Madhya Pradesh,Madhya Pradesh_District_5,Madhya Pradesh_District_5_Taluka_8,Rabi,128,30,53,25.503527966262048,64.30017241191133,6.517712432038462,1240.9196657749537,banana,37.747294130748244,1449.343285408045
Madhya Pradesh,Madhya Pradesh_District_6,Madhya Pradesh_District_6_Taluka_1,Summer,92,30,52,28.728607935789842,77.10462962791223,7.240364812346353,1625.0857529687532,banana,117.42997288546317,1557.607154300159
Madhya Pradesh,Madhya Pradesh_District_6,Madhya Pradesh_District_6_Taluka_2,Kharif,71,23,20,31.827728904300372,56.29177974224994,7.4640044810575565,1640.6016357561587,soybean,116.318538952989,1567.7782376311466
Madhya Pradesh,Madhya Pradesh_District_6,Madhya Pradesh_District_6_Taluka_3,Summer,74,35,35,30.65541482393744,89.17953959921658,7.691874657829075,456.58545584785185,cotton,80.36019202212375,2848.694470193576
Madhya Pradesh,Madhya Pradesh_District_6,Madhya Pradesh_District_6_Taluka_4,Rabi,51,35,48,28.851064875532227,49.59820045615763,6.843488563083412,646.3446995172815,cotton,103.81759206857386,847.6065148793602
